Tiempo,Datos
0.0445426895141855,1957
0.044708893579537,1992
0.0448750976448884,1998
0.0450413017102398,1975
0.0452075057755913,1944
0.0453737098409427,1967
0.0455399139062941,2010
0.0457061179716456,2010
0.045872322036997,1972
0.0460385261023485,1933
0.0462047301676999,1959
0.0463709342330513,2009
0.0465371382984028,2013
0.0467033423637542,1979
0.0468695464291057,1937
0.0470357504944571,1959
0.0472019545598085,2000
0.04736815862516,2011
0.0475343626905114,1968
0.0477005667558629,1939
0.0478667708212143,1969
0.0480329748865657,2006
0.0481991789519172,2007
0.0483653830172686,1966
0.04853158708262,1935
0.0486977911479715,1973
0.0488639952133229,2036
0.0490301992786744,2048
0.0491964033440258,1986
0.0493626074093772,1922
0.0495288114747287,1947
0.0496950155400801,2009
0.0498612196054316,2016
0.050027423670783,1981
0.0501936277361344,1943
0.0503598318014859,1974
0.0505260358668373,2023
0.0506922399321887,2030
0.0508584439975402,1994
0.0510246480628916,1943
0.0511908521282431,1947
0.0513570561935945,1995
0.0515232602589459,2009
0.0516894643242974,1976
0.0518556683896488,1936
0.0520218724550002,1958
0.0521880765203517,2009
0.0523542805857031,2022
0.0525204846510546,1967
0.052686688716406,1913
0.0528528927817574,1937
0.0530190968471089,1994
0.0531853009124603,2019
0.0533515049778118,1992
0.0535177090431632,1953
0.0536839131085146,1968
0.0538501171738661,2000
0.0540163212392175,1997
0.0541825253045689,1945
0.0543487293699204,1915
0.0545149334352718,1958
0.0546811375006233,2023
0.0548473415659747,2030
0.0550135456313261,1984
0.0551797496966776,1932
0.055345953762029,1958
0.0555121578273805,2010
0.0556783618927319,2026
0.0558445659580833,1983
0.0560107700234348,1935
0.0561769740887862,1943
0.0563431781541376,2002
0.0565093822194891,2008
0.0566755862848405,1980
0.056841790350192,1944
0.0570079944155434,1955
0.0571741984808948,1990
0.0573404025462463,2007
0.0575066066115977,1977
0.0576728106769492,1938
0.0578390147423006,1959
0.058005218807652,2004
0.0581714228730035,2014
0.0583376269383549,1964
0.0585038310037064,1964
0.0586700350690578,1919
0.0588362391344092,1950
0.0590024431997607,2009
0.0591686472651121,2032
0.0593348513304635,1985
0.059501055395815,1933
0.0596672594611664,1949
0.0598334635265179,1995
0.0599996675918693,2010
0.0601658716572207,1971
0.0603320757225722,1929
0.0604982797879236,1954
0.0606644838532751,2010
0.0608306879186265,2018
0.0609968919839779,1975
0.0611630960493294,1931
0.0613293001146808,1955
0.0614955041800322,2010
0.0616617082453837,2017
0.0618279123107351,1971
0.0619941163760866,1931
0.062160320441438,1956
0.0623265245067894,2008
0.0624927285721409,2023
0.0626589326374923,1975
0.0628251367028437,1923
0.0629913407681952,1954
0.0631575448335466,2022
0.0633237488988981,2048
0.0634899529642495,1993
0.0636561570296009,1930
0.0638223610949524,1949
0.0639885651603038,2012
0.0641547692256553,2028
0.0643209732910067,1989
0.0644871773563581,1936
0.0646533814217096,1953
0.064819585487061,1996
0.0649857895524125,2015
0.0651519936177639,1968
0.0653181976831153,1931
0.0654844017484668,1961
0.0656506058138182,2014
0.0658168098791696,2019
0.0659830139445211,1979
0.0661492180098725,1941
0.066315422075224,1961
0.0664816261405754,2023
0.0666478302059268,2034
0.0668140342712783,1985
0.0669802383366297,1932
0.0671464424019812,1951
0.0673126464673326,2010
0.067478850532684,2018
0.0676450545980355,1967
0.0678112586633869,1907
0.0679774627287383,1919
0.0681436667940898,1971
0.0683098708594412,1981
0.0684760749247927,1960
0.0686422789901441,1934
0.0688084830554955,1963
0.068974687120847,2009
0.0691408911861984,2018
0.0693070952515498,1970
0.0694732993169013,1941
0.0696395033822527,1964
0.0698057074476042,2015
0.0699719115129556,2024
0.070138115578307,1994
0.0703043196436585,1947
0.0704705237090099,1948
0.0706367277743614,1983
0.0708029318397128,1998
0.0709691359050642,1975
0.0711353399704157,1950
0.0713015440357671,1970
0.0714677481011186,2020
0.07163395216647,2024
0.0718001562318214,1982
0.0719663602971729,1939
0.0721325643625243,1968
0.0722987684278757,2018
0.0724649724932272,2021
0.0726311765585786,1972
0.0727973806239301,1916
0.0729635846892815,1936
0.0731297887546329,2005
0.0732959928199844,2027
0.0734621968853358,1981
0.0736284009506872,1927
0.0737946050160387,1946
0.0739608090813901,1994
0.0741270131467416,2008
0.074293217212093,1976
0.0744594212774444,1936
0.0746256253427959,1953
0.0747918294081473,2004
0.0749580334734988,2022
0.0751242375388502,1975
0.0752904416042016,1926
0.0754566456695531,1953
0.0756228497349045,2019
0.075789053800256,2022
0.0759552578656074,1963
0.0761214619309588,1907
0.0762876659963103,1938
0.0764538700616617,2018
0.0766200741270131,2048
0.0767862781923646,1991
0.076952482257716,1928
0.0771186863230675,1945
0.0772848903884189,2004
0.0774510944537703,2016
0.0776172985191218,1975
0.0777835025844732,1948
0.0779497066498247,1975
0.0781159107151761,2029
0.0782821147805275,2051
0.078448318845879,1983
0.0786145229112304,1920
0.0787807269765819,1947
0.0789469310419333,2017
0.0791131351072847,2048
0.0792793391726362,2006
0.0794455432379876,1946
0.079611747303339,1952
0.0797779513686905,2000
0.0799441554340419,2012
0.0801103594993934,1972
0.0802765635647448,1926
0.0804427676300962,1948
0.0806089716954477,2009
0.0807751757607991,2038
0.0809413798261505,2007
0.081107583891502,1961
0.0812737879568534,1958
0.0814399920222049,2007
0.0816061960875563,2023
0.0817724001529077,1979
0.0819386042182592,1935
0.0821048082836106,1936
0.0822710123489621,1983
0.0824372164143135,2007
0.0826034204796649,1978
0.0827696245450164,1943
0.0829358286103678,1972
0.0831020326757193,2023
0.0832682367410707,2021
0.0834344408064221,1955
0.0836006448717736,1901
0.083766848937125,1936
0.0839330530024764,2011
0.0840992570678279,2051
0.0842654611331793,2014
0.0844316651985308,1956
0.0845978692638822,1961
0.0847640733292336,2003
0.0849302773945851,2013
0.0850964814599365,1968
0.0852626855252879,1934
0.0854288895906394,1958
0.0855950936559908,2014
0.0857612977213423,2029
0.0859275017866937,1979
0.0860937058520451,1931
0.0862599099173966,1955
0.086426113982748,2012
0.0865923180480995,2030
0.0867585221134509,1982
0.0869247261788023,1934
0.0870909302441538,1951
0.0872571343095052,2007
0.0874233383748566,2018
0.0875895424402081,1974
0.0877557465055595,1935
0.087921950570911,1956
0.0880881546362624,2007
0.0882543587016138,2026
0.0884205627669653,1978
0.0885867668323167,1928
0.0887529708976682,1958
0.0889191749630196,2005
0.089085379028371,2007
0.0892515830937225,1966
0.0894177871590739,1932
0.0895839912244254,1973
0.0897501952897768,2035
0.0899163993551282,2048
0.0900826034204797,1989
0.0902488074858311,1931
0.0904150115511825,1941
0.090581215616534,1997
0.0907474196818854,2024
0.0909136237472369,1988
0.0910798278125883,1943
0.0912460318779397,1966
0.0914122359432912,2018
0.0915784400086426,2021
0.091744644073994,1978
0.0919108481393455,1934
0.0920770522046969,1946
0.0922432562700484,2004
0.0924094603353998,2026
0.0925756644007512,1988
0.0927418684661027,1939
0.0929080725314541,1945
0.0930742765968056,1986
0.093240480662157,2008
0.0934066847275084,1971
0.0935728887928599,1911
0.0937390928582113,1937
0.0939052969235628,2001
0.0940715009889142,2037
0.0942377050542656,2002
0.0944039091196171,1948
0.0945701131849685,1961
0.0947363172503199,2000
0.0949025213156714,2005
0.0950687253810228,1970
0.0952349294463743,1922
0.0954011335117257,1937
0.0955673375770771,2005
0.0957335416424286,2028
0.09589974570778,1977
0.0960659497731314,1919
0.0962321538384829,1932
0.0963983579038343,1992
0.0965645619691858,2024
0.0967307660345372,2007
0.0968969700998886,1964
0.0970631741652401,1963
0.0972293782305915,2006
0.097395582295943,2013
0.0975617863612944,1973
0.0977279904266458,1925
0.0978941944919973,1954
0.0980603985573487,2019
0.0982266026227002,2039
0.0983928066880516,1991
0.098559010753403,1947
0.0987252148187545,1963
0.0988914188841059,2017
0.0990576229494573,2025
0.0992238270148088,1984
0.0993900310801602,1938
0.0995562351455117,1958
0.0997224392108631,2014
0.0998886432762145,2028
0.100054847341566,1989
0.100221051406917,1919
0.100387255472269,1931
0.10055345953762,1983
0.100719663602972,2011
0.100885867668323,1987
0.101052071733675,1958
0.101218275799026,1972
0.101384479864377,2012
0.101550683929729,2015
0.10171688799508,1977
0.101883092060432,1936
0.102049296125783,1959
0.102215500191135,2011
0.102381704256486,2028
0.102547908321838,1975
0.102714112387189,1915
0.10288031645254,1930
0.103046520517892,1998
0.103212724583243,2012
0.103378928648595,1964
0.103545132713946,1922
0.103711336779298,1947
0.103877540844649,2022
0.10404374491,2048
0.104209948975352,1999
0.104376153040703,1935
0.104542357106055,1939
0.104708561171406,2001
0.104874765236758,2010
0.105040969302109,1983
0.105207173367461,1946
0.105373377432812,1965
0.105539581498163,2002
0.105705785563515,1999
0.105871989628866,1959
0.106038193694218,1916
0.106204397759569,1962
0.106370601824921,2033
0.106536805890272,2054
0.106703009955624,2004
0.106869214020975,1934
0.107035418086326,1935
0.107201622151678,1987
0.107367826217029,2020
0.107534030282381,1989
0.107700234347732,1944
0.107866438413084,1958
0.108032642478435,2009
0.108198846543786,2025
0.108365050609138,1988
0.108531254674489,1952
0.108697458739841,1952
0.108863662805192,1965
0.109029866870544,2021
0.109196070935895,2015
0.109362275001247,1946
0.109528479066598,1894
0.109694683131949,1946
0.109860887197301,2031
0.110027091262652,2055
0.110193295328004,2008
0.110359499393355,1928
0.110525703458707,1918
0.110691907524058,1966
0.110858111589409,2008
0.111024315654761,1999
0.111190519720112,1963
0.111356723785464,1973
0.111522927850815,1998
0.111689131916167,1989
0.111855335981518,1949
0.11202154004687,1919
0.112187744112221,1957
0.112353948177572,2025
0.112520152242924,2041
0.112686356308275,1991
0.112852560373627,1933
0.113018764438978,1939
0.11318496850433,1995
0.113351172569681,2017
0.113517376635032,1979
0.113683580700384,1932
0.113849784765735,1950
0.114015988831087,2007
0.114182192896438,2022
0.11434839696179,1976
0.114514601027141,1914
0.114680805092493,1931
0.114847009157844,2000
0.115013213223195,2040
0.115179417288547,2008
0.115345621353898,1943
0.11551182541925,1947
0.115678029484601,2003
0.115844233549953,2022
0.116010437615304,1989
0.116176641680656,1943
0.116342845746007,1952
0.116509049811358,1988
0.11667525387671,2006
0.116841457942061,1973
0.117007662007413,1926
0.117173866072764,1951
0.117340070138116,2008
0.117506274203467,2023
0.117672478268818,1990
0.11783868233417,1952
0.118004886399521,1967
0.118171090464873,2016
0.118337294530224,2025
0.118503498595576,1987
0.118669702660927,1946
0.118835906726279,1961
0.11900211079163,2015
0.119168314856981,2041
0.119334518922333,2000
0.119500722987684,1940
0.119666927053036,1946
0.119833131118387,1989
0.119999335183739,1999
0.12016553924909,1972
0.120331743314441,1937
0.120497947379793,1968
0.120664151445144,2031
0.120830355510496,2038
0.120996559575847,1977
0.121162763641199,1906
0.12132896770655,1914
0.121495171771902,1985
0.121661375837253,2024
0.121827579902604,2000
0.121993783967956,1944
0.122159988033307,1955
0.122326192098659,1997
0.12249239616401,2004
0.122658600229362,1976
0.122824804294713,1932
0.122991008360064,1941
0.123157212425416,2009
0.123323416490767,2033
0.123489620556119,1990
0.12365582462147,1926
0.123822028686822,1935
0.123988232752173,2004
0.124154436817525,2032
0.124320640882876,1997
0.124486844948227,1938
0.124653049013579,1951
0.12481925307893,1996
0.124985457144282,2027
0.125151661209633,2004
0.125317865274985,1956
0.125484069340336,1974
0.125650273405687,2009
0.125816477471039,2006
0.12598268153639,1976
0.126148885601742,1938
0.126315089667093,1962
0.126481293732445,2018
0.126647497797796,2027
0.126813701863148,1980
0.126979905928499,1928
0.12714610999385,1950
0.127312314059202,2014
0.127478518124553,2039
0.127644722189905,1992
0.127810926255256,1934
0.127977130320608,1945
0.128143334385959,1997
0.128309538451311,2019
0.128475742516662,1983
0.128641946582013,1942
0.128808150647365,1966
0.128974354712716,2016
0.129140558778068,2027
0.129306762843419,1983
0.129472966908771,1932
0.129639170974122,1935
0.129805375039473,1997
0.129971579104825,2044
0.130137783170176,2020
0.130303987235528,1971
0.130470191300879,1954
0.130636395366231,1986
0.130802599431582,2007
0.130968803496934,1984
0.131135007562285,1939
0.131301211627636,1960
0.131467415692988,2026
0.131633619758339,2037
0.131799823823691,1976
0.131966027889042,1917
0.132132231954394,1936
0.132298436019745,1997
0.132464640085096,2025
0.132630844150448,1994
0.132797048215799,1946
0.132963252281151,1955
0.133129456346502,1995
0.133295660411854,2011
0.133461864477205,1968
0.133628068542557,1912
0.133794272607908,1941
0.133960476673259,2007
0.134126680738611,2034
0.134292884803962,1985
0.134459088869314,1921
0.134625292934665,1932
0.134791497000017,2006
0.134957701065368,2045
0.13512390513072,2002
0.135290109196071,1926
0.135456313261422,1934
0.135622517326774,1999
0.135788721392125,2042
0.135954925457477,2005
0.136121129522828,1941
0.13628733358818,1930
0.136453537653531,1981
0.136619741718882,2007
0.136785945784234,1989
0.136952149849585,1948
0.137118353914937,1942
0.137284557980288,1987
0.13745076204564,2003
0.137616966110991,1979
0.137783170176343,1943
0.137949374241694,1963
0.138115578307045,2015
0.138281782372397,2032
0.138447986437748,1991
0.1386141905031,1935
0.138780394568451,1947
0.138946598633803,2006
0.139112802699154,2039
0.139279006764505,2001
0.139445210829857,1936
0.139611414895208,1934
0.13977761896056,1992
0.139943823025911,2032
0.140110027091263,2018
0.140276231156614,1970
0.140442435221966,1965
0.140608639287317,2004
0.140774843352668,2019
0.14094104741802,1990
0.141107251483371,1955
0.141273455548723,1976
0.141439659614074,2018
0.141605863679426,2015
0.141772067744777,1975
0.141938271810128,1916
0.14210447587548,1927
0.142270679940831,1992
0.142436884006183,2017
0.142603088071534,1989
0.142769292136886,1959
0.142935496202237,1971
0.143101700267589,2025
0.14326790433294,2035
0.143434108398291,1989
0.143600312463643,1924
0.143766516528994,1937
0.143932720594346,2003
0.144098924659697,2039
0.144265128725049,1998
0.1444313327904,1940
0.144597536855751,1943
0.144763740921103,1999
0.144929944986454,2031
0.145096149051806,2004
0.145262353117157,1955
0.145428557182509,1957
0.14559476124786,1996
0.145760965313212,2014
0.145927169378563,1987
0.146093373443914,1935
0.146259577509266,1952
0.146425781574617,2012
0.146591985639969,2035
0.14675818970532,1987
0.146924393770672,1923
0.147090597836023,1930
0.147256801901374,2004
0.147423005966726,2049
0.147589210032077,2013
0.147755414097429,1933
0.14792161816278,1928
0.148087822228132,1981
0.148254026293483,2011
0.148420230358835,2005
0.148586434424186,1973
0.148752638489537,1979
0.148918842554889,2011
0.14908504662024,2007
0.149251250685592,1955
0.149417454750943,1904
0.149583658816295,1945
0.149749862881646,2017
0.149916066946998,2051
0.150082271012349,2015
0.1502484750777,1942
0.150414679143052,1924
0.150580883208403,1972
0.150747087273755,2023
0.150913291339106,2015
0.151079495404458,1980
0.151245699469809,1964
0.15141190353516,1992
0.151578107600512,2003
0.151744311665863,1966
0.151910515731215,1915
0.152076719796566,1938
0.152242923861918,2003
0.152409127927269,2039
0.152575331992621,2018
0.152741536057972,1953
0.152907740123323,1932
0.153073944188675,1979
0.153240148254026,2014
0.153406352319378,1993
0.153572556384729,1949
0.153738760450081,1957
0.153904964515432,1989
0.154071168580783,2009
0.154237372646135,1982
0.154403576711486,1947
0.154569780776838,1978
0.154735984842189,2025
0.154902188907541,2019
0.155068392972892,1959
0.155234597038244,1912
0.155400801103595,1939
0.155567005168946,2006
0.155733209234298,2035
0.155899413299649,2014
0.156065617365001,1950
0.156231821430352,1939
0.156398025495704,1982
0.156564229561055,2011
0.156730433626407,1986
0.156896637691758,1933
0.157062841757109,1939
0.157229045822461,1996
0.157395249887812,2012
0.157561453953164,1973
0.157727658018515,1926
0.157893862083867,1951
0.158060066149218,2008
0.158226270214569,2017
0.158392474279921,1980
0.158558678345272,1929
0.158724882410624,1929
0.158891086475975,1941
0.159057290541327,1999
0.159223494606678,2017
0.15938969867203,1982
0.159555902737381,1926
0.159722106802732,1942
0.159888310868084,2012
0.160054514933435,2050
0.160220718998787,2014
0.160386923064138,1945
0.16055312712949,1932
0.160719331194841,1990
0.160885535260192,2040
0.161051739325544,2013
0.161217943390895,1950
0.161384147456247,1935
0.161550351521598,1971
0.16171655558695,1996
0.161882759652301,1974
0.162048963717653,1935
0.162215167783004,1957
0.162381371848355,2005
0.162547575913707,2023
0.162713779979058,1978
0.16287998404441,1942
0.163046188109761,1947
0.163212392175113,1994
0.163378596240464,2015
0.163544800305815,1990
0.163711004371167,1944
0.163877208436518,1948
0.16404341250187,1989
0.164209616567221,2000
0.164375820632573,1972
0.164542024697924,1929
0.164708228763276,1944
0.164874432828627,2006
0.165040636893978,2024
0.16520684095933,1990
0.165373045024681,1933
0.165539249090033,1933
0.165705453155384,2000
0.165871657220736,2034
0.166037861286087,1992
0.166204065351439,1927
0.16637026941679,1931
0.166536473482141,1986
0.166702677547493,2022
0.166868881612844,1999
0.167035085678196,1948
0.167201289743547,1952
0.167367493808899,2003
0.16753369787425,2033
0.167699901939601,1995
0.167866106004953,1942
0.168032310070304,1936
0.168198514135656,1978
0.168364718201007,2003
0.168530922266359,1978
0.16869712633171,1938
0.168863330397062,1947
0.169029534462413,1998
0.169195738527764,2008
0.169361942593116,1959
0.169528146658467,1901
0.169694350723819,1928
0.16986055478917,2014
0.170026758854522,2055
0.170192962919873,2017
0.170359166985224,1933
0.170525371050576,1919
0.170691575115927,1970
0.170857779181279,2015
0.17102398324663,1998
0.171190187311982,1951
0.171356391377333,1944
0.171522595442685,1976
0.171688799508036,1996
0.171855003573387,1983
0.172021207638739,1963
0.17218741170409,1968
0.172353615769442,2003
0.172519819834793,2001
0.172686023900145,1961
0.172852227965496,1925
0.173018432030847,1948
0.173184636096199,2019
0.17335084016155,2031
0.173517044226902,1974
0.173683248292253,1903
0.173849452357605,1891
0.174015656422956,1946
0.174181860488308,2003
0.174348064553659,2011
0.17451426861901,1968
0.174680472684362,1956
0.174846676749713,1979
0.175012880815065,1993
0.175179084880416,1982
0.175345288945768,1959
0.175511493011119,1974
0.17567769707647,2018
0.175843901141822,2034
0.176010105207173,1981
0.176176309272525,1924
0.176342513337876,1943
0.176508717403228,2003
0.176674921468579,2034
0.176841125533931,1996
0.177007329599282,1939
0.177173533664633,1941
0.177339737729985,1985
0.177505941795336,2006
0.177672145860688,1975
0.177838349926039,1930
0.178004553991391,1933
0.178170758056742,1985
0.178336962122094,2011
0.178503166187445,1981
0.178669370252796,1935
0.178835574318148,1950
0.179001778383499,2004
0.179167982448851,2021
0.179334186514202,1980
0.179500390579554,1933
0.179666594644905,1936
0.179832798710256,1988
0.179999002775608,2026
0.180165206840959,2012
0.180331410906311,1961
0.180497614971662,1959
0.180663819037014,2008
0.180830023102365,2028
0.180996227167717,1982
0.181162431233068,1931
0.181328635298419,1947
0.181494839363771,1999
0.181661043429122,2013
0.181827247494474,1973
0.181993451559825,1905
0.182159655625177,1912
0.182325859690528,1991
0.182492063755879,2043
0.182658267821231,2027
0.182824471886582,1970
0.182990675951934,1942
0.183156880017285,1978
0.183323084082637,2007
0.183489288147988,1978
0.18365549221334,1938
0.183821696278691,1955
0.183987900344042,2024
0.184154104409394,2053
0.184320308474745,1994
0.184486512540097,1905
0.184652716605448,1903
0.1848189206708,1974
0.184985124736151,2036
0.185151328801502,2024
0.185317532866854,1968
0.185483736932205,1956
0.185649940997557,1988
0.185816145062908,2006
0.18598234912826,1979
0.186148553193611,1932
0.186314757258963,1936
0.186480961324314,1988
0.186647165389665,2012
0.186813369455017,1994
0.186979573520368,1953
0.18714577758572,1974
0.187311981651071,2013
0.187478185716423,2028
0.187644389781774,1977
0.187810593847126,1918
0.187976797912477,1929
0.188143001977828,2008
0.18830920604318,2050
0.188475410108531,2010
0.188641614173883,1950
0.188807818239234,1941
0.188974022304586,1987
0.189140226369937,2029
0.189306430435288,2012
0.18947263450064,1955
0.189638838565991,1939
0.189805042631343,1981
0.189971246696694,2011
0.190137450762046,2005
0.190303654827397,1976
0.190469858892749,1967
0.1906360629581,1999
0.190802267023451,2012
0.190968471088803,1974
0.191134675154154,1928
0.191300879219506,1952
0.191467083284857,2021
0.191633287350209,2050
0.19179949141556,2010
0.191965695480911,1934
0.192131899546263,1925
0.192298103611614,1975
0.192464307676966,1996
0.192630511742317,1977
0.192796715807669,1934
0.19296291987302,1941
0.193129123938372,2007
0.193295328003723,2028
0.193461532069074,1986
0.193627736134426,1922
0.193793940199777,1919
0.193960144265129,1990
0.19412634833048,2031
0.194292552395832,1997
0.194458756461183,1945
0.194624960526534,1950
0.194791164591886,2000
0.194957368657237,2016
0.195123572722589,1982
0.19528977678794,1923
0.195455980853292,1932
0.195622184918643,1999
0.195788388983995,2032
0.195954593049346,1989
0.196120797114697,1925
0.196287001180049,1926
0.1964532052454,1986
0.196619409310752,2026
0.196785613376103,2002
0.196951817441455,1941
0.197118021506806,1952
0.197284225572157,2012
0.197450429637509,2040
0.19761663370286,2005
0.197782837768212,1938
0.197949041833563,1929
0.198115245898915,1980
0.198281449964266,2023
0.198447654029618,2002
0.198613858094969,1966
0.19878006216032,1957
0.198946266225672,1980
0.199112470291023,1992
0.199278674356375,1977
0.199444878421726,1943
0.199611082487078,1955
0.199777286552429,1997
0.199943490617781,2013
0.200109694683132,1995
0.200275898748483,1946
0.200442102813835,1942
0.200608306879186,1998
0.200774510944538,2024
0.200940715009889,1986
0.201106919075241,1927
0.201273123140592,1935
0.201439327205943,2001
0.201605531271295,2036
0.201771735336646,2010
0.201937939401998,1952
0.202104143467349,1945
0.202270347532701,1986
0.202436551598052,2013
0.202602755663404,2001
